"","date","blrooms","blprice","blprofit","maxprofit","maxprofitprice","maxprofitrooms","incprofit","incprofitpercent","pricediff","pricediffpercent","incbookings","incbookingspercent"
"57",2019.23819301848,37.630549883913,149.079215870779,3669.16912238215,4221.81417503121,179.183655777909,33.8674948955217,552.645052649065,0.150618582631664,30.1044399071304,0.201935861624231,-3.7630549883913,-0.1
"58",2019.24093086927,42.3769291263895,153.350455310235,4439.09814802165,5188.16730119128,187.251998611347,38.1392362137505,749.069153169621,0.168743543889304,33.9015433011116,0.221072335471891,-4.23769291263895,-0.1
"59",2019.24366872005,64.3595143978067,167.74624885572,8187.07925846264,10250.7172399518,219.233860373966,57.923562958026,2063.63798148921,0.252060339999288,51.4876115182453,0.306937483666357,-6.43595143978067,-0.0999999999999999
"60",2019.24640657084,70.3845895278001,169.418455406426,9164.83370402019,11715.2234525759,225.726127028666,63.3461305750201,2550.38974855575,0.278279980949028,56.30767162224,0.332358546695287,-7.03845895278,-0.1
"61",2019.24914442163,74.4617105912729,165.913256122406,9492.64209586051,12435.451254083,225.482624595424,67.0155395321456,2942.80915822246,0.310009492457926,59.5693684730184,0.359039234508602,-7.44617105912729,-0.1
"62",2019.25188227242,63.3921376013921,156.536952335282,7338.40858210592,9397.93316286048,207.250662416395,57.0529238412529,2059.52458075456,0.280650028914517,50.7137100811136,0.323972770164143,-6.3392137601392,-0.0999999999999999
"63",2019.2546201232,48.7408141434884,150.977952281528,5140.26795833119,6236.72137612453,189.970603596318,43.8667327291396,1096.45341779334,0.213306665465997,38.9926513147907,0.25826718885471,-4.87408141434884,-0.0999999999999999
"64",2019.25735797399,55.8045828295127,150.975622580289,6030.01706478114,7569.20441294171,195.619288843899,50.2241245465614,1539.18734816057,0.255254227579276,44.6436662636102,0.295701156919348,-5.58045828295127,-0.1
"65",2019.26009582478,67.6212398952322,163.608312949125,8372.86598140621,10727.8744844429,217.705304865311,60.859115905709,2355.00850303673,0.281266714201152,54.0969919161857,0.330649408584804,-6.76212398952322,-0.0999999999999999
"66",2019.26283367556,78.5393212672478,171.934810721513,10540.1603045992,13827.4102634256,234.766267735312,70.685389140523,3287.24995882646,0.311878554388976,62.8314570137983,0.365437672278989,-7.85393212672479,-0.1
"67",2019.26557152635,77.9535083237896,174.531506856813,10656.5055644314,13866.114619179,236.894313515844,70.1581574914106,3209.6090547476,0.301187761348377,62.3628066590317,0.357315465741063,-7.79535083237896,-0.1
"68",2019.26830937714,67.0062510946354,167.640864081696,8557.8295550139,10834.7297332578,221.245864957405,60.3056259851718,2276.90017824388,0.26606047288122,53.6050008757083,0.319760943546467,-6.70062510946354,-0.1
"69",2019.27104722793,44.7247333459666,166.557169815169,5331.10667319313,6138.21328233865,202.336956491942,40.25226001137,807.106609145517,0.151395696732906,35.7797866767733,0.214819852645664,-4.47247333459666,-0.1
"70",2019.27378507871,29.8740703766177,148.869221813422,2700.47784995104,2973.00132318025,172.768478114716,26.8866633389559,272.523473229214,0.100916759318783,23.8992563012941,0.160538598980836,-2.98740703766177,-0.0999999999999999
"71",2019.2765229295,34.6984365333054,160.965231758654,3717.78096491381,4112.86954687862,188.723980985298,31.2285928799749,395.088581964812,0.106269999683527,27.7587492266443,0.172451832755194,-3.46984365333054,-0.1
"72",2019.27926078029,42.0090243307098,158.252972878817,4597.82737980564,5308.67049198216,191.860192343385,37.8081218976388,710.843112176514,0.154604132225286,33.6072194645678,0.212363906049984,-4.20090243307097,-0.0999999999999999
"73",2019.28199863107,67.1046293051763,156.360436502148,7814.89339684281,10175.5865745718,210.044139946289,60.3941663746586,2360.693177729,0.302076184261543,53.683703444141,0.343333036444954,-6.71046293051762,-0.0999999999999999
"74",2019.28473648186,62.4018833409663,158.426589992357,7326.07050328599,9297.13988499708,208.34809666513,56.1616950068697,1971.06938171109,0.269048650409111,49.921506672773,0.315108130997337,-6.24018833409663,-0.1
"75",2019.28747433265,57.2383082902329,150.56924353956,6187.37107348866,7827.51520000777,196.359890171746,51.5144774612096,1640.14412651911,0.265079321579195,45.7906466321863,0.304116867135322,-5.72383082902329,-0.1
"76",2019.29021218344,42.5178772205529,170.261320416523,5176.2029863651,5860.17700373483,204.275622192965,38.2660894984976,683.974017369736,0.132138175255381,34.0143017764423,0.199777035049597,-4.25178772205528,-0.0999999999999999
"77",2019.29295003422,36.1058871496169,147.64068804182,3428.05084238931,3923.8630206902,176.525397761513,32.4952984346552,495.812178300894,0.144633846199118,28.8847097196935,0.195641933824582,-3.61058871496169,-0.1
"78",2019.29568788501,32.9813188203207,149.214944343271,3096.77268163382,3470.28793508234,175.599999399528,29.6831869382886,373.515253448517,0.120614359479384,26.3850550562565,0.176825821115861,-3.29813188203207,-0.1
"79",2019.2984257358,46.4805851517966,155.678944548556,5074.03380963605,6022.1506818309,192.863412669993,41.8325266366169,948.116872194852,0.186856632763127,37.1844681214372,0.238853547146445,-4.64805851517966,-0.1
"80",2019.30116358658,72.9299580779024,169.322793542075,9525.45528270932,12302.4304798145,227.666760004397,65.6369622701121,2776.97519710518,0.291532017597727,58.3439664623219,0.344572430219348,-7.29299580779023,-0.1
"81",2019.30390143737,73.2143205733625,166.295220074982,9344.83353805358,12169.792634902,224.866676533673,65.8928885160263,2824.95909684839,0.302301703432676,58.57145645869,0.352213710245431,-7.32143205733625,-0.1
"82",2019.30663928816,74.2138761545648,155.170407700372,8660.45051606465,11659.9490424554,214.541508624024,66.7924885391083,2999.49852639079,0.346344398692296,59.3711009236519,0.382618708061236,-7.42138761545648,-0.1
"83",2019.30937713895,66.4623029954751,158.171480929675,7850.88331590421,10146.2061423267,211.341323326055,59.8160726959276,2295.32282642246,0.292364914120252,53.16984239638,0.33615315532147,-6.6462302995475,-0.1
"84",2019.31211498973,41.9010918538744,148.200549497815,4162.23754095574,4910.11886581387,181.721422980914,37.7109826684869,747.881324858135,0.179682518717182,33.5208734830995,0.226185892000311,-4.19010918538743,-0.0999999999999999
"85",2019.31485284052,34.3312515420191,147.439359539102,3203.49645098062,3631.76388524036,174.904360772717,30.8981263878172,428.267434259738,0.133687500770804,27.4650012336153,0.186279981949673,-3.43312515420191,-0.1
"86",2019.31759069131,35.7647115171209,158.728261921746,3782.75270931724,4225.43994311559,187.340031135443,32.1882403654088,442.687233798348,0.117027801660936,28.6117692136967,0.180256300089787,-3.57647115171208,-0.1
"87",2019.32032854209,69.0261416982678,142.783995952603,7130.17479441259,9747.67524615085,198.004909311217,62.123527528441,2617.50045173827,0.367101863167424,55.2209133586142,0.386744417609272,-6.90261416982678,-0.1
"88",2019.32306639288,70.4331041758349,162.765869629029,8703.27784745589,11304.742020678,219.112352969697,63.3897937582514,2601.4641732221,0.298906253347128,56.3464833406679,0.346181195536209,-7.04331041758349,-0.1
"89",2019.32580424367,70.0694822093879,152.428863780315,7928.87450361732,10570.9943359616,208.484449547826,63.0625339884491,2642.11983234431,0.333227601362454,56.0555857675103,0.367749154440324,-7.00694822093879,-0.1
"90",2019.32854209446,48.260933004575,153.769874429373,5214.55428284348,6270.06356577902,192.378620833032,43.4348397041175,1055.50928293554,0.202416012123663,38.6087464036599,0.251081341822863,-4.82609330045749,-0.1
"91",2019.33127994524,31.6238120154413,150.756967589585,2976.91470268499,3299.27038261583,176.056017201938,28.4614308138972,322.355679930839,0.108285158335271,25.299049612353,0.167813468371334,-3.16238120154413,-0.0999999999999999
"92",2019.33401779603,42.8246738594278,134.345819882054,3682.69907434072,4534.87510454642,168.605558969597,38.542206473485,852.176030205705,0.231399854564077,34.2597390875422,0.255011574737641,-4.28246738594277,-0.0999999999999999
"93",2019.33675564682,67.9824618317756,148.581341948262,7401.36386211736,9888.79035993598,202.967311413683,61.184215648598,2487.42649781862,0.336076775058999,54.3859694654205,0.366034986306412,-6.79824618317756,-0.1
"94",2019.3394934976,72.5979672466105,150.688459956513,8124.72669919984,11006.9887200846,208.766833753801,65.3381705219495,2882.26202088476,0.354751873828399,58.0783737972884,0.385420182899534,-7.25979672466104,-0.0999999999999999
"95",2019.34223134839,76.2021657489737,172.336406583823,10227.3532753586,13285.4923945033,233.298139183002,68.5819491740763,3058.13911914466,0.299015692213626,60.961732599179,0.353736820951572,-7.62021657489737,-0.1
